RN,CCTVID,CCTVNAME,CENTERNAME,XCOORD,YCOORD
11719,L180055,덕소2교사거리(웹),남양주교통정보센터,127.2135,37.5821
11720,L180056,덕소삼거리(웹),남양주교통정보센터,127.21212,37.58663
11721,L180057,덕소삼패IC교차로,남양주교통정보센터,127.2143,37.5928
11722,L180058,도농동센트레빌아파트앞,남양주교통정보센터,127.1517,37.6082
11723,L180059,도농사거리,남양주교통정보센터,127.1548539,37.6049153
11724,L180060,도농삼거리,남양주교통정보센터,127.17206647,37.61274694
11725,L180061,도농삼거리(웹),남양주교통정보센터,127.1729202,37.6132196
11726,L180062,도농역,남양주교통정보센터,127.162,37.6081
11727,L180063,도심역앞,남양주교통정보센터,127.2212788,37.5798003
11728,L180064,독정리입구,남양주교통정보센터,127.2004554,37.6724972
11729,L180065,돌팍교차로,남양주교통정보센터,127.2258037,37.6380809
11730,L180066,동남마트앞,남양주교통정보센터,127.3032,37.6799
11731,L180067,동막골입구,남양주교통정보센터,127.2335881,37.5613957
11732,L180068,동신월IC,남양주교통정보센터,127.1713379,37.6761935
11733,L180069,동신월IC(웹),남양주교통정보센터,127.1713379,37.6761935
11734,L180070,동연평교차로,남양주교통정보센터,127.1752003,37.6947203
11735,L180071,라온아파트단지내사거리,남양주교통정보센터,127.2958879,37.6505722
11736,L180072,라온아파트대로변,남양주교통정보센터,127.2967484,37.6530433
11737,L180073,로데오사거리(웹),남양주교통정보센터,127.1227564,37.6481023
11738,L180074,록원교회(웹),남양주교통정보센터,127.1292395,37.6560774
11739,L180075,마석사거리(웹),남양주교통정보센터,127.3061647,37.6508175
11740,L180076,마석윗3,남양주교통정보센터,127.3159624,37.6521466
11741,L180077,마치교,남양주교통정보센터,127.290827,37.656203
11742,L180078,마치교(웹),남양주교통정보센터,127.290827,37.656203
11743,L180079,먹골사거리,남양주교통정보센터,127.1745566,37.6492646
11744,L180080,메디피아,남양주교통정보센터,127.2586387,37.6550503
11745,L180081,메디피아(웹),남양주교통정보센터,127.2586387,37.6550503
11746,L180082,모아미래도APT-1(웹),남양주교통정보센터,127.1266491,37.6634563
11747,L180083,모아미래도APT-2(웹),남양주교통정보센터,127.1265955,37.663261
11748,L180084,묵현교차로,남양주교통정보센터,127.2908278,37.6598799
11749,L180085,미금농협왕숙천(웹),남양주교통정보센터,127.1518929,37.609965
11750,L180086,미리내마을4-4단지(웹),남양주교통정보센터,127.116735,37.6438516
11751,L180087,미음나루입구앞,남양주교통정보센터,127.1664551,37.5843209
11752,L180088,배양1리마을회관(웹),남양주교통정보센터,127.1813861,37.6331195
11753,L180089,배양교차로,남양주교통정보센터,127.1652745,37.6357342
11754,L180090,뱅이고개,남양주교통정보센터,127.1453171,37.658829
11755,L180091,별가람중학교(웹),남양주교통정보센터,127.1225418,37.6581085
11756,L180092,별내119안전센터(웹),남양주교통정보센터,127.1300256,37.6454797
11757,L180093,별내노블래스APT(웹),남양주교통정보센터,127.1203853,37.64326
11758,L180094,별내농협(웹),남양주교통정보센터,127.1287171,37.6493718
11759,L180095,보훈요양원(웹),남양주교통정보센터,127.1185472,37.6689885
11760,L180096,봉안마을입구교차로,남양주교통정보센터,127.2872486,37.5321321
11761,L180097,봉현교차로(웹),남양주교통정보센터,127.179156,37.713834
11762,L180098,부영701동삼거리(웹),남양주교통정보센터,127.1564801,37.6116569
11763,L180099,부평교,남양주교통정보센터,127.195573,37.740309
11764,L180100,부평교(웹),남양주교통정보센터,127.195573,37.740309
11765,L180101,북부간선로왕숙천교(웹),남양주교통정보센터,127.1479061,37.6176512
11766,L180102,비석사거리,남양주교통정보센터,127.154434,37.6590168
11767,L180103,비석사거리(웹),남양주교통정보센터,127.154434,37.6590168
11768,L180104,사능4,남양주교통정보센터,127.1869783,37.651004
11769,L180105,삭다니골입구,남양주교통정보센터,127.1941265,37.6948638
11770,L180106,산정장,남양주교통정보센터,127.1683544,37.7049765
11771,L180107,삼부콘크리트(웹),남양주교통정보센터,127.2340828,37.5980495
11772,L180108,삼신푸른솔(웹),남양주교통정보센터,127.3025305,37.668203
11773,L180109,삼육대후문(웹),남양주교통정보센터,127.1117407,37.6452384
11774,L180110,삼패4,남양주교통정보센터,127.1981055,37.5933033
11775,L180111,삼패벽돌공장,남양주교통정보센터,127.194769,37.598148
11776,L180112,삼패벽돌공장(웹),남양주교통정보센터,127.194769,37.598148
11777,L180113,샘터휴게소,남양주교통정보센터,127.28458,37.628004
11778,L180114,샘터휴게소(웹),남양주교통정보센터,127.28458,37.628004
11779,L180115,샛터3,남양주교통정보센터,127.3699209,37.6623264
11780,L180116,샛터3,남양주교통정보센터,127.3699209,37.6623264
11781,L180117,서울리조트,남양주교통정보센터,127.2528,37.654807
11782,L180118,석실입구,남양주교통정보센터,127.2157291,37.5984488
11783,L180119,석실입구(웹),남양주교통정보센터,127.2157291,37.5984488
11784,L180120,송능삼거리,남양주교통정보센터,127.2000734,37.6425132
11785,L180121,송능삼거리(웹),남양주교통정보센터,127.2000734,37.6425132
11786,L180122,송라초교사거리(웹),남양주교통정보센터,127.301089,37.6556691
11787,L180123,송릉3,남양주교통정보센터,127.19418,37.674366
11788,L180124,송천리정거장3,남양주교통정보센터,127.3230242,37.6887814
11789,L180125,수락산입구,남양주교통정보센터,127.11247,37.7081343
11790,L180126,신도브래뉴,남양주교통정보센터,127.20254606,37.72027437
11791,L180127,신도브래뉴(웹),남양주교통정보센터,127.203681,37.7205337
11792,L180128,신영지웰,남양주교통정보센터,127.1970497,37.7194472
11793,L180129,신영지웰(웹),남양주교통정보센터,127.1970497,37.7194472
11794,L180130,신월교차로(웹),남양주교통정보센터,127.1592872,37.6590114
11795,L180131,신한인스빌APT(웹),남양주교통정보센터,127.1115315,37.6507378
11796,L180132,쌍용스윗닷홈A,남양주교통정보센터,127.2264431,37.5762794
11797,L180133,아주레미콘입구삼거리,남양주교통정보센터,127.1745757,37.70914
11798,L180134,알프하임01,남양주교통정보센터,127.25604105,37.64956654
11799,L180135,알프하임02,남양주교통정보센터,127.2547,37.6524
11800,L180136,알프하임03,남양주교통정보센터,127.25321041,37.65349908
11801,L180137,야생박물관인근(웹),남양주교통정보센터,127.1725217,37.656043
11802,L180138,양오초교,남양주교통정보센터,127.19424705,37.69864361
11803,L180139,양오초교(웹),남양주교통정보센터,127.194125,37.698583
11804,L180140,양정4,남양주교통정보센터,127.1811442,37.6171981
11805,L180141,양정4,남양주교통정보센터,127.1811442,37.6171981
11806,L180142,양정역,남양주교통정보센터,127.1927,37.6055
11807,L180143,어냄이삼거리,남양주교통정보센터,127.2083106,37.6794601
11808,L180144,에쓰오일LPG,남양주교통정보센터,127.1958137,37.6320539
11809,L180145,영남아파트입구교차로,남양주교통정보센터,127.3039308,37.6372432
11810,L180146,영남아파트입구교차로(웹),남양주교통정보센터,127.3039308,37.6372432
11811,L180147,예비군훈련장입구,남양주교통정보센터,127.18881793,37.67225696
11812,L180148,오남도서관,남양주교통정보센터,127.19678559,37.6975574
11813,L180149,오남도서관(웹),남양주교통정보센터,127.196808,37.697456
11814,L180150,오남동부아파트앞,남양주교통정보센터,127.214963,37.692583
11815,L180151,와촌교차로(웹),남양주교통정보센터,127.172732,37.682019
11816,L180152,왕자궁마을입구(웹),남양주교통정보센터,127.1826585,37.6089445
11817,L180153,용신지하차도,남양주교통정보센터,127.172095,37.6608605
11818,L180154,용신지하차도(웹),남양주교통정보센터,127.1722281,37.6615232
11819,L180155,우리교회근처-1(웹),남양주교통정보센터,127.1201245,37.6655232
11820,L180156,운수교차로,남양주교통정보센터,127.3251454,37.700844
11821,L180157,운수교차로(웹),남양주교통정보센터,127.3251454,37.700844
11822,L180158,웃고개(웹),남양주교통정보센터,127.177795,37.638725
11823,L180159,월문교사거리,남양주교통정보센터,127.22841209,37.59169132
11824,L180160,월문교사거리(웹),남양주교통정보센터,127.22845473,37.59168002
11825,L180161,월문리고개(웹),남양주교통정보센터,127.280926,37.62579
11826,L180162,월문리고개초입(웹),남양주교통정보센터,127.2813568,37.6259169
11827,L180163,월문사거리,남양주교통정보센터,127.2252219,37.5945853
11828,L180164,월문사거리(웹),남양주교통정보센터,127.2252219,37.5945853
11829,L180165,월문천삼거리,남양주교통정보센터,127.24694,37.601377
11830,L180166,월산지구입구(웹),남양주교통정보센터,127.3416643,37.656926
11831,L180167,이마트(웹),남양주교통정보센터,127.1277635,37.6436149
11832,L180168,이패IC,남양주교통정보센터,127.1898046,37.607329
11833,L180169,임송3,남양주교통정보센터,127.1527763,37.6716088
11834,L180170,임송삼거리,남양주교통정보센터,127.1529242,37.6712583
11835,L180171,장승초교입구사거리,남양주교통정보센터,127.1938736,37.7312472
11836,L180172,장현사거리,남양주교통정보센터,127.183882,37.714951
11837,L180173,장현사거리(웹),남양주교통정보센터,127.183882,37.714951
11838,L180174,조개울교차로(웹),남양주교통정보센터,127.2456148,37.5448093
11839,L180175,조안IC,남양주교통정보센터,127.300648,37.53185
11840,L180176,조안보건지소,남양주교통정보센터,127.322461,37.569048
11841,L180177,지산교삼거리,남양주교통정보센터,127.2414,37.6556
11842,L180178,지세4,남양주교통정보센터,127.180033,37.661724
11843,L180179,진건변전소삼거리,남양주교통정보센터,127.164919,37.6285853
11844,L180180,진건변전소삼거리(웹),남양주교통정보센터,127.164919,37.6285853
11845,L180181,진관4,남양주교통정보센터,127.1577119,37.650467
11846,L180182,진관리입구3,남양주교통정보센터,127.17148798,37.6497944
11847,L180183,진안사거리,남양주교통정보센터,127.1868347,37.6232074
11848,L180184,진접고교,남양주교통정보센터,127.189224,37.7155391
11849,L180185,진접고교(웹),남양주교통정보센터,127.189224,37.7155391
11850,L180186,진접도서관,남양주교통정보센터,127.1933893,37.7290652
11851,L180187,진접읍사무소(웹),남양주교통정보센터,127.1919223,37.7255671
11852,L180188,진접이마트,남양주교통정보센터,127.183451,37.7087831
11853,L180189,진접이마트_돔,남양주교통정보센터,127.183451,37.7087831
11854,L180190,진접푸른도서관(웹),남양주교통정보센터,127.193537,37.715486
11855,L180191,진중3,남양주교통정보센터,127.307199,37.549328
11856,L180192,차산1교삼거리,남양주교통정보센터,127.3029362,37.6332076
11857,L180193,차산1교삼거리(웹),남양주교통정보센터,127.3029362,37.6332076
11858,L180194,창대교회(웹),남양주교통정보센터,127.1277346,37.6612851
11859,L180195,창현A앞4,남양주교통정보센터,127.3009454,37.6522584
11860,L180196,창현A앞4,남양주교통정보센터,127.3009454,37.6522584
11861,L180197,창현교차로,남양주교통정보센터,127.303427,37.6443666
11862,L180198,천마산오일뱅크,남양주교통정보센터,127.2755447,37.6543256
11863,L180199,천마초교앞,남양주교통정보센터,127.280726,37.6553229
11864,L180200,철마교차로,남양주교통정보센터,127.2062794,37.7469768
11865,L180201,철마교차로(웹),남양주교통정보센터,127.2062794,37.7469768
11866,L180202,청학리입구,남양주교통정보센터,127.1235486,37.6994956
11867,L180203,축령산삼거리(웹),남양주교통정보센터,127.296076,37.732136
11868,L180204,퇴계원로(웹),남양주교통정보센터,127.1377819,37.645223
11869,L180205,퇴계원사거리,남양주교통정보센터,127.1401465,37.6467063
11870,L180206,퇴계원사거리(웹),남양주교통정보센터,127.1401465,37.6467063
11871,L180207,팔당대교(웹),남양주교통정보센터,127.2408593,37.5500115
11872,L180208,팔야리경기공업사삼거리,남양주교통정보센터,127.2189,37.7565953
11873,L180209,평내지하차도,남양주교통정보센터,127.2407315,37.6526683
11874,L180210,평내파출소앞,남양주교통정보센터,127.2294003,37.6444651
11875,L180211,평양골,남양주교통정보센터,127.1296221,37.6568671
11876,L180212,평양골-1(웹),남양주교통정보센터,127.1296221,37.6568671
11877,L180213,한강초교사거리,남양주교통정보센터,127.175052,37.6019378
11878,L180214,한강초교사거리(웹),남양주교통정보센터,127.175052,37.6019378
11879,L180215,한별초등학교-1(웹),남양주교통정보센터,127.1175082,37.6463803
11880,L180216,한별초등학교-2(웹),남양주교통정보센터,127.1169182,37.6464822
11881,L180217,현대아울렛사거리(웹),남양주교통정보센터,127.15507688,37.61529242
11882,L180218,호만1교,남양주교통정보센터,127.2508,37.6611
11883,L180219,호만3교,남양주교통정보센터,127.2468677,37.6593603
11884,L180220,호텔메이(웹),남양주교통정보센터,127.1242969,37.6464143
11885,L180221,호평IC삼거리,남양주교통정보센터,127.2395724,37.6610547
11886,L180222,호평IC삼거리(웹),남양주교통정보센터,127.23957244,37.6610547
11887,L180223,호평IC서쪽2km,남양주교통정보센터,127.222296,37.649856
11888,L180224,호평승마장,남양주교통정보센터,127.264501,37.6542896
11889,L180225,호평이마트교차로(웹),남양주교통정보센터,127.244,37.6556
11890,L180226,화도건영아파트,남양주교통정보센터,127.3012647,37.6653581
11891,L180227,화도두산위브아파트,남양주교통정보센터,127.302403,37.669425
11892,L180228,화도신도브래뉴(웹),남양주교통정보센터,127.3031841,37.6609965
11893,L180229,화도읍동부출장소,남양주교통정보센터,127.3485682,37.6582805
11894,L180230,화도읍사무소,남양주교통정보센터,127.30171,37.6577624
11895,L180231,화도청구아파트,남양주교통정보센터,127.303125,37.640458
11896,L180232,화도휴게소,남양주교통정보센터,127.3373244,37.6562845
11897,L180233,화접초등학교(웹),남양주교통정보센터,127.1163801,37.6524452
11898,L180234,효성아파트사거리(웹),남양주교통정보센터,127.3386551,37.651642
11899,L180235,효성해링턴코트,남양주교통정보센터,127.1247,37.6553
11900,E100001,MBC네거리,대구교통정보센터,128.62648,35.866703
11901,E100002,가창삼거리,대구교통정보센터,128.622411,35.801472
11902,E100003,감삼네거리,대구교통정보센터,128.5481,35.854124
11903,E100004,강창교,대구교통정보센터,128.470244,35.854174
11904,E100005,강촌마을교차로,대구교통정보센터,128.668687,35.876431
11905,E100006,거동네거리,대구교통정보센터,128.558313,35.944943
11906,E100007,건들바위네거리,대구교통정보센터,128.598484,35.855712
11907,E100008,검단네거리,대구교통정보센터,128.619153,35.906028
11908,E100009,경기장네거리,대구교통정보센터,128.683564,35.832985
11909,E100010,경대교,대구교통정보센터,128.601905,35.886359
11910,E100011,경대북문,대구교통정보센터,128.609402,35.89238
11911,E100012,경산IC,대구교통정보센터,128.784457,35.877408
11912,E100013,계명네거리,대구교통정보센터,128.58304,35.856101
11913,E100014,계산오거리,대구교통정보센터,128.587811,35.866577
11914,E100015,고모로,대구교통정보센터,128.675733,35.862289
11915,E100016,공산수원지삼거리,대구교통정보센터,128.603767,35.902515
11916,E100017,공평네거리,대구교통정보센터,128.600041,35.86981
11917,E100018,공항교교차로,대구교통정보센터,128.622479,35.899009
11918,E100019,관계삼거리,대구교통정보센터,128.64952,35.818824
11919,E100020,교동네거리,대구교통정보센터,128.601048,35.873643
11920,E100021,금리사거리,대구교통정보센터,128.450545,35.681649
11921,E100022,금호분기점,대구교통정보센터,128.53474,35.894312
11922,E100023,김흥2 15M-1,대구교통정보센터,128.490033,35.745321
11923,E100024,남대구IC,대구교통정보센터,128.527436,35.841363
11924,E100025,남대구IC삼거리,대구교통정보센터,128.522547,35.836796
11925,E100026,남문네거리,대구교통정보센터,128.592425,35.860994
11926,E100027,남침산네거리,대구교통정보센터,128.590098,35.883431
11927,E100028,능성,대구교통정보센터,128.739519,35.963073
11928,E100029,달성네거리,대구교통정보센터,128.58148,35.877358
11929,E100030,대구공고네거리,대구교통정보센터,128.61422,35.88125
11930,E100031,대구역네거리,대구교통정보센터,128.595069,35.874851
11931,E100032,대구은행네거리,대구교통정보센터,128.614208,35.859642
11932,E100033,대덕문화전당,대구교통정보센터,128.577858,35.831892
11933,E100034,대덕산임휴사,대구교통정보센터,128.55659,35.809224
11934,E100035,대덕승마장,대구교통정보센터,128.555351,35.825593
11935,E100036,대리삼거리,대구교통정보센터,128.423907,35.663474
11936,E100037,대봉교,대구교통정보센터,128.607077,35.854998
11937,E100038,대실역네거리,대구교통정보센터,128.465696,35.857066
11938,E100039,대천교삼거리,대구교통정보센터,128.502613,35.818399
11939,E100040,대천지하도네거리,대구교통정보센터,128.507089,35.815436
11940,E100041,덕곡,대구교통정보센터,128.614994,35.992322
11941,E100042,덕천치안센터,대구교통정보센터,128.600633,35.833669
11942,E100043,도곡네거리,대구교통정보센터,128.598854,35.927446
11943,E100044,도동분기점,대구교통정보센터,128.656009,35.914472
11944,E100045,도청교,대구교통정보센터,128.598357,35.888176
11945,E100046,동대구IC,대구교통정보센터,128.698058,35.883318
11946,E100047,동대구역네거리,대구교통정보센터,128.625649,35.876816
11947,E100048,동산네거리,대구교통정보센터,128.582362,35.870339
11948,E100049,동신교,대구교통정보센터,128.613438,35.868238
11949,E100050,동인네거리,대구교통정보센터,128.604312,35.872427
11950,E100051,동촌초교교차로,대구교통정보센터,128.658216,35.883789
11951,E100052,두류공원네거리,대구교통정보센터,128.566818,35.847046
11952,E100053,두류네거리,대구교통정보센터,128.557256,35.857985
11953,E100054,두산오거리,대구교통정보센터,128.622983,35.82985
11954,E100055,들안길삼거리,대구교통정보센터,128.616792,35.829703
11955,E100056,만촌네거리,대구교통정보센터,128.645698,35.85915
11956,E100057,만평네거리,대구교통정보센터,128.562516,35.889743
11957,E100058,매천초등학교앞,대구교통정보센터,128.542577,35.913319
11958,E100059,명덕네거리,대구교통정보센터,128.590937,35.857061
11959,E100060,무학네거리,대구교통정보센터,128.644473,35.826274
11960,E100061,반고개네거리,대구교통정보센터,128.571911,35.861758
11961,E100062,반야월네거리,대구교통정보센터,128.713681,35.865916
11962,E100063,반야월삼거리,대구교통정보센터,128.685496,35.87463
11963,E100064,반월당네거리,대구교통정보센터,128.593427,35.865565
11964,E100065,범안삼거리,대구교통정보센터,128.670386,35.834314
11965,E100066,범어네거리,대구교통정보센터,128.626336,35.858944
11966,E100067,복현네거리,대구교통정보센터,128.622155,35.892358
11967,E100068,복현오거리,대구교통정보센터,128.61506,35.89769
11968,E100069,본리네거리,대구교통정보센터,128.537005,35.837272
11969,E100070,봉산육거리,대구교통정보센터,128.599769,35.864015
11970,E100071,북구청네거리,대구교통정보센터,128.581816,35.885101
11971,E100073,북비산네거리,대구교통정보센터,128.571454,35.879287
11972,E100074,불로삼거리,대구교통정보센터,128.635137,35.899728
11973,E100075,비산네거리,대구교통정보센터,128.571252,35.871969
11974,E100076,산격대교,대구교통정보센터,128.601867,35.906593
11975,E100077,삼각지네거리,대구교통정보센터,128.583124,35.853322
11976,E100078,삼덕네거리,대구교통정보센터,128.60285,35.863043
11977,E100079,상동교,대구교통정보센터,128.604934,35.834876
11978,E100080,상동네거리,대구교통정보센터,128.610616,35.829258
11979,E100081,상인그린힐스골프랜드,대구교통정보센터,128.549213,35.818324
11980,E100082,상인네거리,대구교통정보센터,128.537836,35.818763
11981,E100083,상화네거리,대구교통정보센터,128.535816,35.809626
11982,E100084,서대구IC,대구교통정보센터,128.532367,35.878221
11983,E100085,서대구공단네거리,대구교통정보센터,128.537633,35.868675
11984,E100086,서부정류장네거리,대구교통정보센터,128.557283,35.837441
11985,E100087,서성네거리,대구교통정보센터,128.587128,35.870306
11986,E100088,성동고가차도,대구교통정보센터,128.629237,35.880724
11987,E100089,성서IC,대구교통정보센터,128.521198,35.850169
11988,E100090,성서네거리,대구교통정보센터,128.507381,35.851858
11989,E100091,송지공원,대구교통정보센터,128.559282,35.827423
11990,E100092,수목원입구삼거리,대구교통정보센터,128.520668,35.807635
11991,E100096,수성교,대구교통정보센터,128.609676,35.861101
11992,E100097,수성못오거리,대구교통정보센터,128.609767,35.825418
11993,E100098,수성시장네거리,대구교통정보센터,128.617185,35.854184
11994,E100100,수성의료지구(돔),대구교통정보센터,128.689434,35.83911
11995,E100101,수성호텔 앞,대구교통정보센터,128.621138,35.825544
11996,E100102,시민운동장,대구교통정보센터,128.589133,35.879201
11997,E100103,시지고등학교,대구교통정보센터,128.706595,35.829571
11998,E100104,시청네거리,대구교통정보센터,128.600938,35.871433
11999,E100105,신남네거리,대구교통정보센터,128.582512,35.864643
12000,E100106,신당네거리,대구교통정보센터,128.49224,35.851236
12001,E100107,신매네거리,대구교통정보센터,128.70555,35.840934
12002,E100108,신서혁신도시1,대구교통정보센터,128.713921,35.877495
12003,E100109,신서혁신도시2,대구교통정보센터,128.724155,35.876603
12004,E100110,신서혁신도시3,대구교통정보센터,128.729996,35.877943
12005,E100111,신서혁신도시4,대구교통정보센터,128.754668,35.87493
12006,E100112,신서혁신도시5,대구교통정보센터,128.706715,35.881033
12007,E100113,신서혁신도시6,대구교통정보센터,128.703151,35.886252
12008,E100114,신천교,대구교통정보센터,128.611435,35.871842
12009,E100115,신천지네거리,대구교통정보센터,128.639096,35.840811
12010,E100116,신평리네거리,대구교통정보센터,128.554791,35.870289
12011,E100117,심신수련장,대구교통정보센터,128.597026,35.832646
12012,E100118,쌍계오거리,대구교통정보센터,128.46806,35.70107
12013,E100119,안지랑네거리,대구교통정보센터,128.57646,35.838845
12014,E100120,앞산네거리,대구교통정보센터,128.57971,35.840225
12015,E100121,앞산빨래터공원,대구교통정보센터,128.565366,35.831677
12016,E100122,연경지구1,대구교통정보센터,128.614943,35.941844
12017,E100123,연경지구2,대구교통정보센터,128.630493,35.942217
12018,E100124,연호네거리,대구교통정보센터,128.672777,35.845772
12019,E100125,영대네거리,대구교통정보센터,128.590493,35.845314
12020,E100126,오봉오거리,대구교통정보센터,128.583541,35.889693
12021,E100127,옥여봉사거리,대구교통정보센터,128.458751,35.678231
12022,E100128,옥포분기점,대구교통정보센터,128.464503,35.789454
12023,E100129,와룡공원삼거리,대구교통정보센터,128.499977,35.859087
12024,E100130,와룡대교 남편,대구교통정보센터,128.511257,35.890331
12025,E100132,용산파출소,대구교통정보센터,128.521246,35.858733
12026,E100133,원대오거리,대구교통정보센터,128.575997,35.887356
12027,E100134,월곡네거리,대구교통정보센터,128.548528,35.808197
12028,E100135,월드컵삼거리,대구교통정보센터,128.684737,35.841237
12029,E100136,월배로송현역,대구교통정보센터,128.551743,35.831187
12030,E100137,월성네거리,대구교통정보센터,128.529737,35.826184
12031,E100138,월촌고가교 교차로,대구교통정보센터,128.549386,35.815147
12032,E100139,위천삼거리,대구교통정보센터,128.398949,35.760002
12033,E100140,유천교,대구교통정보센터,128.515953,35.81083
12034,E100141,율하교동편,대구교통정보센터,128.696938,35.873635
12035,E100142,율하역,대구교통정보센터,128.693048,35.869793
12036,E100143,응암네거리,대구교통정보센터,128.417556,35.655834
12037,E100144,응암네거리1,대구교통정보센터,128.417688,35.647534
12038,E100145,이곡네거리,대구교통정보센터,128.515692,35.850435
12039,E100146,이시아폴리스삼거리,대구교통정보센터,128.641242,35.927773
12040,E100147,이현고개,대구교통정보센터,128.447921,35.891163
12041,E100148,이현삼거리,대구교통정보센터,128.540024,35.878336
12042,E100149,입석네거리,대구교통정보센터,128.643198,35.891994
12043,E100150,조야교남편,대구교통정보센터,128.578797,35.903279
12044,E100151,종각네거리,대구교통정보센터,128.603665,35.869085
12045,E100152,죽전네거리,대구교통정보센터,128.537413,35.850041
12046,E100153,중동교,대구교통정보센터,128.606334,35.841411
12047,E100154,중리사거리,대구교통정보센터,128.44898,35.68919
12048,E100155,중앙네거리,대구교통정보센터,128.594083,35.871008
12049,E100156,중앙대로,대구교통정보센터,128.593423,35.867109
12050,E100157,지산네거리,대구교통정보센터,128.633088,35.824763
12051,E100158,진천남네거리,대구교통정보센터,128.527408,35.808764
12052,E100159,청구네거리,대구교통정보센터,128.618365,35.867851
12053,E100160,초곡 15M_1,대구교통정보센터,128.480089,35.731749
12054,E100161,충혼탑,대구교통정보센터,128.586957,35.833023
12055,E100162,칠곡IC,대구교통정보센터,128.538004,35.941379
12056,E100163,칠곡네거리,대구교통정보센터,128.548243,35.932723
12057,E100164,침산교,대구교통정보센터,128.592095,35.900691
12058,E100165,큰고개고가,대구교통정보센터,128.632974,35.885314
12059,E100166,큰고개오거리,대구교통정보센터,128.633438,35.885576
12060,E100167,태전삼거리,대구교통정보센터,128.546509,35.91993
12061,E100168,태평네거리,대구교통정보센터,128.588244,35.876154
12062,E100169,파군재삼거리,대구교통정보센터,128.643589,35.935967
12063,E100170,파티마삼거리,대구교통정보센터,128.624291,35.883245
12064,E100171,팔거교교차로,대구교통정보센터,128.554043,35.958991
12065,E100172,팔공IC네거리,대구교통정보센터,128.640315,35.906639
12066,E100173,팔달교,대구교통정보센터,128.54905,35.897223
12067,E100174,팔달로,대구교통정보센터,128.548601,35.910364
12068,E100175,평리네거리,대구교통정보센터,128.55501,35.878949
12069,E100176,포산중앙사거리,대구교통정보센터,128.457626,35.689247
12070,E100177,헐티재,대구교통정보센터,128.560581,35.729555
12071,E100178,현충삼거리,대구교통정보센터,128.57949,35.832837
12072,E100179,호림네거리,대구교통정보센터,128.491763,35.834876
12073,E100180,화산리삼거리,대구교통정보센터,128.400561,35.66412
12074,E100181,화원삼거리,대구교통정보센터,128.497736,35.803314
12075,E100182,황금네거리,대구교통정보센터,128.624073,35.839884
12076,E100183,효목네거리,대구교통정보센터,128.644928,35.876402
12077,E100184,효신네거리,대구교통정보센터,128.63552,35.872132
12078,E100185,휴양림입구사거리,대구교통정보센터,128.46979,35.68917
12079,E100186,희망교,대구교통정보센터,128.607936,35.8471
12080,E07001,가수원네거리,대전교통정보센터,127.3531537,36.3049072
12081,E07002,가장교오거리,대전교통정보센터,127.3882833,36.3280863
12082,E07003,가장네거리,대전교통정보센터,127.3846457,36.3313338
12083,E07004,갑천대교네거리,대전교통정보센터,127.3594837,36.3584407
12084,E07005,계룡대교네거리,대전교통정보센터,127.3479282,36.3485139
12085,E07006,과학공원네거리,대전교통정보센터,127.3798194,36.3749258
12086,E07007,과학공원네거리_교차로,대전교통정보센터,127.3798194,36.3749258
12087,E07008,관저네거리,대전교통정보센터,127.3348833,36.3014664
12088,E07009,구암교네거리,대전교통정보센터,127.331843,36.357745
12089,E07010,궁동네거리,대전교통정보센터,127.3380887,36.3645793
12090,E07011,금성골네거리,대전교통정보센터,127.3406657,36.3078453
12091,E07012,남선공원네거리,대전교통정보센터,127.4019229,36.3448409
12092,E07013,농수산시장오거리,대전교통정보센터,127.4047038,36.3570125
12093,E07014,당산교,대전교통정보센터,127.412478,36.3828659
12094,E07015,대고오거리,대전교통정보센터,127.4228589,36.3223616
12095,E07016,대동역오거리,대전교통정보센터,127.4426534,36.3293548
12096,E07017,대성삼거리,대전교통정보센터,127.4602376,36.2960875
12097,E07018,대전역네거리,대전교통정보센터,127.4326517,36.3313128
12098,E07019,대전일보네거리,대전교통정보센터,127.3663111,36.3544836
12099,E07020,대종로네거리,대전교통정보센터,127.4197596,36.3338317
12100,E07021,대화JC,대전교통정보센터,127.3962269,36.3718348
12101,E07022,대화영업소,대전교통정보센터,127.4105772,36.3770035
12102,E07023,덕명네거리,대전교통정보센터,127.3050956,36.3606677
12103,E07024,도룡삼거리,대전교통정보센터,127.3790511,36.3887111
12104,E07025,도마네거리,대전교통정보센터,127.380006,36.3129705
12105,E07026,도안네거리,대전교통정보센터,127.333046,36.3323713
12106,E07027,도안중네거리,대전교통정보센터,127.3480095,36.3175461
12107,E07028,동부네거리,대전교통정보센터,127.4422713,36.3506694
12108,E07029,둔곡터널앞,대전교통정보센터,127.385845,36.4439999
12109,E07030,들말네거리,대전교통정보센터,127.394786,36.4386269
12110,E07031,만년네거리,대전교통정보센터,127.3796719,36.3650606
12111,E07032,모정네거리,대전교통정보센터,127.3903918,36.3579286
12112,E07033,변동오거리,대전교통정보센터,127.3813834,36.3284844
12113,E07034,보문산공원오거리,대전교통정보센터,127.4258156,36.3173522
12114,E07035,부사오거리,대전교통정보센터,127.4347103,36.3130546
12115,E07036,북대전IC네거리,대전교통정보센터,127.3779478,36.4169944
12116,E07037,불티구름다리,대전교통정보센터,127.3686775,36.3090388
12117,E07038,삼성네거리,대전교통정보센터,127.4296228,36.3383229
12118,E07039,삼성동성당네거리,대전교통정보센터,127.4208556,36.3405443
